"X_0","X_1","X_2","X_3","target"
"","","","",363.4462983986566
"","","","",1619.5657579522083
"","","","",385.1087750183836
"","","","",246.139654098202
"","","","",134.69157002029982
"","","",7.672650253795773,211.67352523141528
"","","","",1252.424350773828
"","","","",98.72785747685532
"","","","",484.54835395954495
"","","","",260.5477667169037
"","","","",111.89303931842142
"","","","",335.51930004622164
"","","","",446.53937170462837
"","","","",449.37407457044344
"","","","",825.8876576411104
"","","","",102.51082776837985
"","","","",211.32675850352027
"","","","",116.56090659224091
"","","","",465.79799893761316
"","","","",137.69297196696718
"",1694.635665718181,"","",464.2284315853039
"","","","",815.0314786684054
"","","","",481.19617181165233
"","","","",340.07177698871016
"","","","",94.50804619353248
"",273.7637945898699,"","",267.7075610300335
"","","",4.570617442622255,730.2570133912209
"","","","",336.80776622503726
"","","","",79.64788999116196
"","","","",481.8790914308158
"","","","",743.8578038799349
"","","","",191.01319416122848
"","","","",615.7869496210355
"","","","",600.8015835058643
"","","","",771.3856559539944
"","","","",724.972325218235
68.11059038280597,1110.4842533719002,"","",376.313859803089
"","","","",706.5522639264959
"","",0.3826933563725625,"",340.6608896265472
"","","","",1011.3006351458926
"","","","",152.19830899458145
"","","","",169.8342268993067
"","","","",377.6415207577013
"","","","",366.5249107784699
"",265.4207932727727,"","",70.08682478933639
"","","","",1582.7653013618233
"","","","",77.22857609439156
"","","","",647.9414781620557
17.504890483994206,"","",9.156222460145345,431.46180983153954
"","","","",59.97681626423529
"","","","",359.9632864823897
"","","","",341.16604360400106
"","","","",889.0166406308681
"","","","",150.176348148207
"","","","",364.0100654992078
"","","","",406.22458770776495
"","","","",491.78750135921445
"","","","",468.66294298741354
"","","","",466.4549428679232
"","","","",974.9220854403468
"","","","",1029.2633766352444
"","","","",751.6758290639817
"","","","",331.8858634937275
"","","","",90.51987060287934
"","","","",176.8773850973957
"","","",10.13603490728741,618.3198232404435
"","","","",138.38574514402796
"","","","",266.6060341503003
"","","",2.658153195093328,476.55105237902603
"","","","",246.49216163396125
63.42204980647167,921.1906639081265,"","",895.6124270303411
"","","","",256.874628655053
"","","","",130.7554884742633
"","","","",138.74725159075015
"",1575.1604094297452,"","",675.2589813123075
"","","","",228.86190080195797
"","","","",590.2477790639582
"","","","",108.35780242336942
"","","","",720.1859228338525
"","","","",156.16630852758757
"","","","",1214.488603213906
"","","","",150.57906763633403
"","",0.7218509707591058,"",384.7184542228457
"","","","",1374.632680802193
"","","","",155.13241410174732
"","","","",108.53567940060232
"","","","",573.1718489131134
"","","","",62.03094793594667
"","","","",630.9200783747684
"","","","",73.717247071561
"","","","",231.8237221124161
"","","","",85.4289491757967
"","","","",215.8107354071768
"","","","",85.25217967381266
"","","","",643.9984748584134
"","","","",786.0442139354271
"","","","",1158.447271659229
"","","","",646.7993932558664
"","","","",97.89257716236453
"","","","",154.4600767813269
